Mglob,Nglob,DX,DY,TITLE,PX,PY,DEPTH_TYPE,DEPTH_FLAT,TOTAL_TIME,PLOT_INTV,PLOT_INTV_STATION,SCREEN_INTV,WAVEMAKER,Tperiod,Xc_WK,AMP_WK,DEP_WK,Yc_WK,Theta_WK,Delta_WK,PERIODIC,DIFFUSION_SPONGE,FRICTION_SPONGE,DIRECT_SPONGE,Csp,Sponge_south_width,Sponge_north_width,Sponge_west_width,Sponge_east_width,Cd,Cd_regional,FRICTION_MATRIX,CFL,FroudeCap,MinDepth,VISCOSITY_BREAKING,Cbrk1,Cbrk2,FIELD_IO_TYPE,DEPTH_OUT,ETA,MASK,U,V,STATIONS_FILE,NumberStations,PI_1,PI_2,PI_3,PI_4,PI_5,PI_6,PI_7,EPSILON,TAU_1,k,L,kh,RESULT_FOLDER,ITER,COMBO_NUM,DEPTH_FILE,FRICTION_FILE
7630,3,0.7140305787587719,0.7140305787587719,input_00102,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00102.txt,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00102/,102,102,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00102.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00102.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00103,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00103.txt,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00103/,103,103,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00103.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00103.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00104,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00104.txt,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00104/,104,104,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00104.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00104.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00105,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00105.txt,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00105/,105,105,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00105.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00105.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00106,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00106.txt,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00106/,106,106,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00106.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00106.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00107,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00107.txt,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00107/,107,107,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00107.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00107.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00108,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00108.txt,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00108/,108,108,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00108.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00108.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00109,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00109.txt,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00109/,109,109,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00109.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00109.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00110,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00110.txt,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00110/,110,110,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00110.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00110.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00111,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00111.txt,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00111/,111,111,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00111.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00111.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00112,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00112.txt,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00112/,112,112,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00112.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00112.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00113,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00113.txt,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00113/,113,113,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00113.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00113.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00114,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00114.txt,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00114/,114,114,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00114.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00114.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00115,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00115.txt,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00115/,115,115,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00115.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00115.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00116,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00116.txt,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00116/,116,116,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00116.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00116.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00117,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00117.txt,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00117/,117,117,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00117.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00117.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00118,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00118.txt,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00118/,118,118,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00118.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00118.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00119,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00119.txt,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00119/,119,119,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00119.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00119.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00120,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00120.txt,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00120/,120,120,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00120.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00120.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00121,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00121.txt,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00121/,121,121,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00121.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00121.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00122,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00122.txt,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00122/,122,122,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00122.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00122.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00123,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00123.txt,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00123/,123,123,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00123.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00123.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00124,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00124.txt,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00124/,124,124,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00124.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00124.txt
7630,3,0.7140305787587719,0.7140305787587719,input_00125,32,1,FLAT,1.0,3200.0,1.0,0.1,25.0,WK_REG,16.0,249.91070256557015,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205245613,199.92856205245613,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00125.txt,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,0.125708607968301,49.98214051311403,0.125708607968301,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00125/,125,125,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00125.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00125.txt
7630,3,0.08880403659211106,0.08880403659211106,input_00126,32,1,FLAT,3.0,400.0,1.0,0.1,25.0,WK_REG,2.0,31.08141280723887,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.865130245791097,24.865130245791097,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00126.txt,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0107625007503247,6.216282561447774,3.0322875022509743,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00126/,126,126,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00126.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00126.txt
7630,3,0.08880403659211106,0.08880403659211106,input_00127,32,1,FLAT,3.0,400.0,1.0,0.1,25.0,WK_REG,2.0,31.08141280723887,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.865130245791097,24.865130245791097,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00127.txt,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0107625007503247,6.216282561447774,3.0322875022509743,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00127/,127,127,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00127.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00127.txt
7630,3,0.08880403659211106,0.08880403659211106,input_00128,32,1,FLAT,3.0,400.0,1.0,0.1,25.0,WK_REG,2.0,31.08141280723887,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.865130245791097,24.865130245791097,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00128.txt,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0107625007503247,6.216282561447774,3.0322875022509743,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00128/,128,128,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00128.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00128.txt
7630,3,0.08880403659211106,0.08880403659211106,input_00129,32,1,FLAT,3.0,400.0,1.0,0.1,25.0,WK_REG,2.0,31.08141280723887,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.865130245791097,24.865130245791097,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00129.txt,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0107625007503247,6.216282561447774,3.0322875022509743,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00129/,129,129,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00129.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00129.txt
7630,3,0.08880403659211106,0.08880403659211106,input_00130,32,1,FLAT,3.0,400.0,1.0,0.1,25.0,WK_REG,2.0,31.08141280723887,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.865130245791097,24.865130245791097,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00130.txt,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0107625007503247,6.216282561447774,3.0322875022509743,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00130/,130,130,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00130.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00130.txt
7630,3,0.08880403659211106,0.08880403659211106,input_00131,32,1,FLAT,3.0,400.0,1.0,0.1,25.0,WK_REG,2.0,31.08141280723887,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.865130245791097,24.865130245791097,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00131.txt,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0107625007503247,6.216282561447774,3.0322875022509743,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00131/,131,131,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00131.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00131.txt
7630,3,0.08880403659211106,0.08880403659211106,input_00132,32,1,FLAT,3.0,400.0,1.0,0.1,25.0,WK_REG,2.0,31.08141280723887,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.865130245791097,24.865130245791097,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00132.txt,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0107625007503247,6.216282561447774,3.0322875022509743,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00132/,132,132,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00132.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00132.txt
7630,3,0.08880403659211106,0.08880403659211106,input_00133,32,1,FLAT,3.0,400.0,1.0,0.1,25.0,WK_REG,2.0,31.08141280723887,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.865130245791097,24.865130245791097,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/stations/stations_00133.txt,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0107625007503247,6.216282561447774,3.0322875022509743,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/output_raw/out_raw_00133/,133,133,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/bathy/bathy_00133.txt,/lustre/scratch/rschanta/USACE/Flat_Tank/CD_Study/friction/friction_00133.txt
