TITLE,PX,PY,DEPTH_TYPE,DEPTH_FLAT,Mglob,Nglob,TOTAL_TIME,PLOT_INTV,PLOT_INTV_STATION,SCREEN_INTV,DX,DY,WAVEMAKER,Tperiod,Xc_WK,AMP_WK,DEP_WK,Yc_WK,Theta_WK,Delta_WK,PERIODIC,DIFFUSION_SPONGE,FRICTION_SPONGE,DIRECT_SPONGE,Csp,Sponge_south_width,Sponge_north_width,Sponge_west_width,Sponge_east_width,Cd,CFL,FroudeCap,MinDepth,VISCOSITY_BREAKING,Cbrk1,Cbrk2,FIELD_IO_TYPE,DEPTH_OUT,ETA,MASK,U,V,STATIONS_FILE,NumberStations,PI_1,PI_2,PI_3,PI_4,PI_5,EPSILON,TAU_1,k,L,kh,failed_checks,COMBO_NUM
DYNAMIC,32,1,FLAT,15.0,7630,3,600.0,1.0,0.1,25.0,0.35649685104743883,0.35649685104743883,WK_REG,4.0,124.77389786660359,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,99.81911829328287,99.81911829328287,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.2517828413879068,24.954779573320717,3.776742620818602,"filter_kh, filter_L70",213
DYNAMIC,32,1,FLAT,15.0,7630,3,750.0,1.0,0.1,25.0,0.5493798918268897,0.5493798918268897,WK_REG,5.0,192.28296213941138,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,153.8263697115291,153.8263697115291,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.16338382863646736,38.45659242788228,2.4507574295470103,filter_L70,214
DYNAMIC,32,1,FLAT,15.0,7631,3,900.0,1.0,0.1,25.0,0.758188402757139,0.758188402757139,WK_REG,6.0,265.36594096499863,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,212.29275277199892,212.29275277199892,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.11838718420930154,53.07318819299973,1.775807763139523,filter_L70,215
DYNAMIC,32,1,FLAT,15.0,7631,3,1050.0,1.0,0.1,25.0,0.9661038804026749,0.9661038804026749,WK_REG,7.0,338.13635814093624,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,270.509086512749,270.509086512749,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.0929090462457861,67.62727162818724,1.3936356936867915,filter_L70,216
DYNAMIC,32,1,FLAT,16.0,7631,3,300.0,1.0,0.1,25.0,0.08921771381323715,0.08921771381323715,WK_REG,2.0,31.226199834633004,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867706403,24.980959867706403,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,1.0060758818642574,6.245239966926601,16.09721410982812,"filter_kh, filter_L70",226
DYNAMIC,32,1,FLAT,16.0,7630,3,450.0,1.0,0.1,25.0,0.20073961089435138,0.20073961089435138,WK_REG,3.0,70.25886381302298,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,56.207091050418384,56.207091050418384,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.44714538253143177,14.051772762604596,7.154326120502908,"filter_kh, filter_L70",227
DYNAMIC,32,1,FLAT,16.0,7631,3,600.0,1.0,0.1,25.0,0.3566440181091383,0.3566440181091383,WK_REG,4.0,124.8254063381984,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,99.86032507055873,99.86032507055873,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.2516789446755776,24.965081267639682,4.026863114809242,"filter_kh, filter_L70",228
DYNAMIC,32,1,FLAT,16.0,7631,3,750.0,1.0,0.1,25.0,0.5515396106627315,0.5515396106627315,WK_REG,5.0,193.03886373195604,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,154.43109098556482,154.43109098556482,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.1627440502318771,38.607772746391205,2.6039048037100336,filter_L70,229
DYNAMIC,32,1,FLAT,16.0,7631,3,900.0,1.0,0.1,25.0,0.7660432151572388,0.7660432151572388,WK_REG,6.0,268.1151253050336,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,214.4921002440269,214.4921002440269,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.11717327211643187,53.62302506100672,1.87477235386291,filter_L70,230
DYNAMIC,32,1,FLAT,16.0,7630,3,1050.0,1.0,0.1,25.0,0.9816845677230915,0.9816845677230915,WK_REG,7.0,343.58959870308206,0.8,16.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,274.87167896246564,274.87167896246564,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.09143445160878244,68.71791974061641,1.462951225740519,filter_L70,231
DYNAMIC,32,1,FLAT,17.0,7631,3,300.0,1.0,0.1,25.0,0.08921771381323715,0.08921771381323715,WK_REG,2.0,31.226199834633004,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867706403,24.980959867706403,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,1.0060758818642574,6.245239966926601,17.103289991692378,"filter_kh, filter_L70",241
DYNAMIC,32,1,FLAT,17.0,7630,3,450.0,1.0,0.1,25.0,0.20073975582292478,0.20073975582292478,WK_REG,3.0,70.25891453802367,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,56.207131630418935,56.207131630418935,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.4471450597047843,14.051782907604734,7.601466014981333,"filter_kh, filter_L70",242
DYNAMIC,32,1,FLAT,17.0,7630,3,600.0,1.0,0.1,25.0,0.3567334211878009,0.3567334211878009,WK_REG,4.0,124.85669741573031,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,99.88535793258424,99.88535793258424,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.25161586992240864,24.97133948314606,4.277469788680947,"filter_kh, filter_L70",243
DYNAMIC,32,1,FLAT,17.0,7631,3,750.0,1.0,0.1,25.0,0.5531487083762064,0.5531487083762064,WK_REG,5.0,193.60204793167227,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,154.88163834533782,154.88163834533782,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.16227063128477603,38.720409586334455,2.7586007318411925,filter_L70,244
DYNAMIC,32,1,FLAT,17.0,7630,3,900.0,1.0,0.1,25.0,0.7726212592132884,0.7726212592132884,WK_REG,6.0,270.41744072465093,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,216.33395257972074,216.33395257972074,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.11617566696774854,54.083488144930186,1.9749863384517252,filter_L70,245
DYNAMIC,32,1,FLAT,17.0,7631,3,1050.0,1.0,0.1,25.0,0.9955337953473746,0.9955337953473746,WK_REG,7.0,348.4368283715811,0.8500000000000001,17.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,278.7494626972649,278.7494626972649,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.09016247416416975,69.68736567431623,1.5327620607908858,filter_L70,246
DYNAMIC,32,1,FLAT,18.0,7631,3,300.0,1.0,0.1,25.0,0.08921771381323715,0.08921771381323715,WK_REG,2.0,31.226199834633004,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867706403,24.980959867706403,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,1.0060758818642574,6.245239966926601,18.109365873556634,"filter_kh, filter_L70",256
DYNAMIC,32,1,FLAT,18.0,7631,3,450.0,1.0,0.1,25.0,0.20073981508463104,0.20073981508463104,WK_REG,3.0,70.25893527962086,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,56.20714822369669,56.20714822369669,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.4471449277001833,14.051787055924173,8.0486086986033,"filter_kh, filter_L70",257
DYNAMIC,32,1,FLAT,18.0,7630,3,600.0,1.0,0.1,25.0,0.3567876454490603,0.3567876454490603,WK_REG,4.0,124.87567590717109,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,99.90054072573687,99.90054072573687,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.2515776295717639,24.97513518143422,4.52839733229175,"filter_kh, filter_L70",258
DYNAMIC,32,1,FLAT,18.0,7631,3,750.0,1.0,0.1,25.0,0.5543410245943744,0.5543410245943744,WK_REG,5.0,194.01935860803104,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,155.21548688642483,155.21548688642483,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.16192160803585676,38.80387172160621,2.9145889446454216,filter_L70,259
DYNAMIC,32,1,FLAT,18.0,7630,3,900.0,1.0,0.1,25.0,0.7781056715464952,0.7781056715464952,WK_REG,6.0,272.33698504127335,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,217.86958803301866,217.86958803301866,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.11535681255756274,54.467397008254665,2.076422626036129,filter_L70,260
DYNAMIC,32,1,FLAT,18.0,7631,3,1050.0,1.0,0.1,25.0,1.0078217874017799,1.0078217874017799,WK_REG,7.0,352.737625590623,0.9,18.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,282.1901004724984,282.1901004724984,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.08906315702300026,70.5475251181246,1.6031368264140047,filter_L70,261
DYNAMIC,32,1,FLAT,19.0,7631,3,300.0,1.0,0.1,25.0,0.08921771381323715,0.08921771381323715,WK_REG,2.0,31.226199834633004,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867706403,24.980959867706403,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,1.0060758818642574,6.245239966926601,19.115441755420893,"filter_kh, filter_L70",271
DYNAMIC,32,1,FLAT,19.0,7631,3,450.0,1.0,0.1,25.0,0.20073983931693684,0.20073983931693684,WK_REG,3.0,70.2589437609279,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,56.20715500874232,56.20715500874232,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.44714487372309203,14.05178875218558,8.495752600738749,"filter_kh, filter_L70",272
DYNAMIC,32,1,FLAT,19.0,7630,3,600.0,1.0,0.1,25.0,0.35682049832811474,0.35682049832811474,WK_REG,4.0,124.88717441484016,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,99.90973953187213,99.90973953187213,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.2515544665262666,24.977434882968033,4.779534863999066,"filter_kh, filter_L70",273
DYNAMIC,32,1,FLAT,19.0,7630,3,750.0,1.0,0.1,25.0,0.5552204854762507,0.5552204854762507,WK_REG,5.0,194.32716991668772,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,155.46173593335018,155.46173593335018,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.16166512664887067,38.865433983337546,3.0716374063285428,filter_L70,274
DYNAMIC,32,1,FLAT,19.0,7631,3,900.0,1.0,0.1,25.0,0.7826584293688263,0.7826584293688263,WK_REG,6.0,273.9304502790892,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,219.14436022327138,219.14436022327138,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.11468577700613557,54.786090055817844,2.1790297631165756,filter_L70,275
DYNAMIC,32,1,FLAT,19.0,7630,3,1050.0,1.0,0.1,25.0,1.0187025208287586,1.0187025208287586,WK_REG,7.0,356.5458822900655,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,285.2367058320524,285.2367058320524,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.08811187590813269,71.3091764580131,1.674125642254521,filter_L70,276
DYNAMIC,32,1,FLAT,19.0,7630,3,1200.0,1.0,0.1,25.0,1.2518185529816002,1.2518185529816002,WK_REG,8.0,438.13649354356005,0.9500000000000001,19.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,350.509194834848,350.509194834848,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.07170351476959205,87.627298708712,1.362366780622249,filter_L70,277
DYNAMIC,32,1,FLAT,20.0,7631,3,300.0,1.0,0.1,25.0,0.08921771381323715,0.08921771381323715,WK_REG,2.0,31.226199834633004,1.0,20.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867706403,24.980959867706403,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,1.0060758818642574,6.245239966926601,20.121517637285148,"filter_kh, filter_L70",286
DYNAMIC,32,1,FLAT,20.0,7630,3,450.0,1.0,0.1,25.0,0.20073984922547788,0.20073984922547788,WK_REG,3.0,70.25894722891726,1.0,20.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,56.20715778313381,56.20715778313381,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.4471448516519719,14.051789445783452,8.942897033039438,"filter_kh, filter_L70",287
DYNAMIC,32,1,FLAT,20.0,7631,3,600.0,1.0,0.1,25.0,0.3568403891112064,0.3568403891112064,WK_REG,4.0,124.89413618892226,1.0,20.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,99.9153089511378,99.9153089511378,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.2515404445279668,24.97882723778445,5.030808890559336,"filter_kh, filter_L70",288
DYNAMIC,32,1,FLAT,20.0,7631,3,750.0,1.0,0.1,25.0,0.5558667546734519,0.5558667546734519,WK_REG,5.0,194.55336413570816,1.0,20.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,155.64269130856653,155.64269130856653,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.16147716938980383,38.91067282714163,3.2295433877960766,"filter_kh, filter_L70",289
DYNAMIC,32,1,FLAT,20.0,7630,3,900.0,1.0,0.1,25.0,0.7864220424417807,0.7864220424417807,WK_REG,6.0,275.24771485462327,1.0,20.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,220.1981718836986,220.1981718836986,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.11413692045541882,55.04954297092465,2.282738409108376,filter_L70,290
DYNAMIC,32,1,FLAT,20.0,7631,3,1050.0,1.0,0.1,25.0,1.0283161327103243,1.0283161327103243,WK_REG,7.0,359.91064644861353,1.0,20.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,287.9285171588908,287.9285171588908,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.08728812788921864,71.9821292897227,1.7457625577843727,filter_L70,291
DYNAMIC,32,1,FLAT,20.0,7631,3,1200.0,1.0,0.1,25.0,1.2684667806196497,1.2684667806196497,WK_REG,8.0,443.96337321687736,1.0,20.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,355.1706985735019,355.1706985735019,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.05,150,0.07076242868474458,88.79267464337548,1.4152485736948917,filter_L70,292
